label	name	rawTweet	tweet_id	postTweet	keyN
0	user_170	"RT @TheDemCoalition: ""By selecting Buttigieg, the former mayor of South Bend, Indiana, for transportation, Biden will be nominating the fir…"	1338937806685679623	bend biden buttigieg by fir indiana mayor nominating rt selecting south transportation	12
0	user_265	"RT @gtconway3d: Hey, @realDonaldTrump, is this official enough for you?  ""Vladimir Putin sent a message to Joseph R. Biden congratulating h…"	1338938051125530624	a message biden congratulating hey official putin rt to joseph vladimir you	12
0	user_469	RT @candies2639: Ivanka Trump Called 'Fake Scientist' After Decrying Science Of COVID-19 Lockdowns #SmartNews  https://t.co/FEu8WGjYHo	1338938208885731328	19 called covid decrying fake ivanka lockdowns rt science scientist smartnews trump	12
0	user_85	"RT @fleccas: ""How are you gonna keep it from us being able to be in a position where you can manipulate the machines, manipulate the record…"	1338942117956243461	gonna how machines manipulate manipulate position record rt	8
0	user_114	RT @NancySinatra: Trump’s victory in the 2016 presidential election was the product of white backlash against the country’s first black pre…	1338941892176711680	2016 backlash black country election pre presidential product rt trump victory white	12
0	user_121	RT @sbg1: McConnell speech congratulating Biden a reminder of how it's supposed to work (minus the part of coming a month after the electio…	1338943146605113346	biden coming congratulating electio mcconnell minus month part reminder rt speech supposed work	13
0	user_163	RT @Kasparov63: Now Putin and McConnell have both acknowledged that Biden is the next president. Guess which one Trump won't criticize for…	1338943529419157504	acknowledged biden criticize for guess mcconnell president putin rt trump	10
0	user_255	"RT @kylegriffin1: Jon Ossoff: ""Georgia, we need to do right by Joe Biden. We need to make sure Joe Biden can pass his agenda. Because if Mi…"	1338946937903525892	agenda biden biden georgia joe joe jon make mi ossoff pass rt	12
0	user_138	RT @MeidasCeejay: @seanhannity Newsflash! Hunter Biden is a grown ass man and is responsible for his own taxes. Not his mommy and daddy!…	1338946935248605184	ass biden daddy grown hunter man mommy newsflash responsible rt taxes	11
0	user_65	RT @hugolowell: Senate Majority Leader Mitch McConnell now accepts Biden as President-elect — meaning Trump doesn’t have the votes to overt…	1338946932014804993	accepts biden doesn elect leader majority mcconnell meaning mitch overt president rt senate trump votes	15
0	user_361	RT @loudclown: 🚨BREAKING🚨Mitch McConnell has effectively endorsed voter fraud by urging his fellow Republicans on a conference call today n…	1338951241456623625	call conference effectively endorsed fellow fraud mcconnell republicans rt today urging voter 🚨breaking🚨mitch	13
0	user_135	RT @marceelias: McConnell may have finally accepted the results of the presidential election, but he has no business remaining Senate Leade…	1338951185462677507	accepted business election finally leade mcconnell presidential remaining results rt senate	11
0	user_137	RT @business: The voters have spoken. So have the electors. But there could be one last attempt by Trump loyalists in Congress to overturn…	1338951625637916673	attempt congress electors loyalists overturn rt spoken trump voters	9
0	user_97	RT @SecretaryHobbs: The election meeting that mattered today: Arizona’s Presidential Electors met to cast Arizona’s eleven electoral votes…	1338952424804003840	arizona arizona cast election electoral electors eleven mattered meeting met presidential rt today votes	14
0	user_265	RT @propublica: The Trump administration has rushed through more than $760 million in contracts outside the usual bidding process during it…	1338953154294059009	760 administration bidding contracts it million process rt rushed trump usual	11
0	user_183	RT @MeidasTouch: Now that McConnell acknowledges that Joe Biden is president-elect maybe he can acknowledge that Americans need covid relie…	1338953285462446081	acknowledge acknowledges americans biden covid elect joe mcconnell president relie rt	11
0	user_353	"RT @mollykord: Senator Mitt Romney to Shepard Smith tonight: ""I thought I was gonna win too, when I ran for President in 2012.  I didn't.…"	1338956186624913409	2012 didn gonna mitt president ran romney rt senator shepard smith thought tonight too win	15
0	user_362	"RT @gtconway3d: Hey, @realDonaldTrump, is this official enough for you?  ""Vladimir Putin sent a message to Joseph R. Biden congratulating h…"	1338955933116899328	a message biden congratulating hey official putin rt to joseph vladimir you	12
0	user_80	RT @marceelias: McConnell may have finally accepted the results of the presidential election, but he has no business remaining Senate Leade…	1338955753416241152	accepted business election finally leade mcconnell presidential remaining results rt senate	11
0	user_420	RT @robreiner: Now that McConnell has acknowledged that Joe Biden will be our President, the lunatic fringe can go back to being what they’…	1338957078833094656	acknowledged back biden fringe joe lunatic mcconnell president rt they	10
0	user_37	RT @grandmagrit: Melania Trump posed nude and lied about having a BA and that’s ok with the red hats. Jill Biden has two masters degrees an…	1338960744281468929	an ba biden degrees hats jill lied masters melania nude posed red rt that trump	15
0	user_28	@NewYorkStateAG Lock him up. prove the #ruleoflaw reigns	1338960743442620424	lock prove reigns ruleoflaw up	5
0	user_164	RT @marceelias: McConnell may have finally accepted the results of the presidential election, but he has no business remaining Senate Leade…	1338961717301153792	accepted business election finally leade mcconnell presidential remaining results rt senate	11
0	user_214	RT @Amy_Siskind: The Biden administration must release a fully unredacted version of the Mueller report.  This was paid for by the taxpayer…	1338962568325509123	administration biden fully mueller paid release report rt taxpayer unredacted version	11
0	user_236	RT @Annakhait: GLORY TO GOD!!!   JOE BIDEN WILL NEVER BE PRESIDENT!!	1338962565322452992	biden glory god joe president rt	6
0	user_109	RT @hugolowell: Top Dems on House Oversight introduce resolution just now that forces GAO review of midnight regulations enacted by the Tru…	1338965099978121219	dems enacted forces gao house introduce midnight oversight regulations resolution review rt top tru	14
0	user_175	RT @Pajjr2016: Do not give old Cocaine Mitch the Georgia Senators he wants for his deep state. Write in Trump  and Donald Trump Jr.   #Stop…	1338965099285909505	cocaine deep donald georgia give jr mitch rt senators state stop trump trump write	14
0	user_459	RT @kaitlancollins: “For my part, I am ready for cooperation and contacts with you,” Putin said. https://t.co/sPs6LnMKl1	1338969020649893890	contacts cooperation for part putin ready rt said you	9
0	user_494	RT @ResisterForever: Were Jill Biden a man, the subject of her title would have never come up. People would simply say, Dr. Biden.	1338970044521299969	biden biden dr jill man people rt say simply subject title up	12
0	user_247	RT @SykesCharlie: Does this leave OAN as the only reliable safe space for dead-enders?  https://t.co/S6TPRN2m4i	1338970554104209413	dead enders leave oan reliable rt safe space	8
0	user_10	RT @DrGJackBrown: Imagine a world where Putin recognizes @JoeBiden as the winner of the 2020 Presidential election before @senatemajldr — a…	1338973486685900800	2020 election imagine presidential putin recognizes rt winner world  a	10
0	user_484	RT @McFaul: Ok we were told that today would be the day that Trump and team would finally recognize the results of the presidential electio…	1338973484672720898	day electio finally presidential recognize results rt team today told trump	11
0	user_252	RT @DoYouEvenLif: Secretary:   “Mr. Biden I have Russia on line 2.”  Biden: “McConnell? Tell him I’m in a meeting.”  Secretary: “No sir, it…	1338973838126837762	biden biden it line mcconnell meeting mr no rt russia secretary secretary sir	13
0	user_196	RT @AkivaMCohen: But it won't be counted because after the vote some Biden fanboy wants to say that the rules should have been different?…	1338973833198403585	biden counted different fanboy rt rules vote	7
0	user_205	"RT @kylegriffin1: Jon Ossoff: ""Georgia, we need to do right by Joe Biden. We need to make sure Joe Biden can pass his agenda. Because if Mi…"	1338974349752152071	agenda biden biden georgia joe joe jon make mi ossoff pass rt	12
0	user_495	RT @realDonaldTrump: ...Tens of millions of haphazardly ballots sent, with some people getting two, three, or four ballots. We will never g…	1338974989035270145	ballots ballots haphazardly millions people rt sent tens three two	10
0	user_30	RT @CNN: Russian President Vladimir Putin congratulated Joe Biden on his victory in the US presidential election Tuesday, six weeks after t…	1338975070060826625	biden congratulated election joe president presidential putin rt russian tuesday victory vladimir weeks	13
0	user_134	RT @marceelias: McConnell may have finally accepted the results of the presidential election, but he has no business remaining Senate Leade…	1338976845958688781	accepted business election finally leade mcconnell presidential remaining results rt senate	11
0	user_314	RT @MeidasTouch: U.S. Representative Deb Haaland of New Mexico appears to be President-elect Joe Biden’s top choice to head the Interior De…	1338977626371854338	appears biden choice de deb elect haaland head interior joe mexico president representative rt top	15
0	user_463	RT @DeanObeidallah: Look forward to speaking @RepLawrence (D-MI) on my @SXMProgress show about the need for a Covid relief bill, what she's…	1338981908366049280	bill covid forward mi relief rt she show speaking	9
0	user_79	RT @mkraju: McEnany indicates that Trump doesn’t accept the election results even after the Electoral College voted yesterday to make Biden…	1338982435787300866	accept biden college doesn election electoral make mcenany results rt trump voted yesterday	13
0	user_166	"RT @wesrap: TX presidential electors cast all 38 votes for Trump &amp; Pence... they also voted to ""condemn"" SCOTUS tossing out TX election law…"	1338986465087221761	38 amp cast condemn election electors law pence presidential rt scotus tossing trump tx tx voted votes	17
0	user_345	RT @kylegriffin1: Trump attorney Jenna Ellis was fired from her job as a Weld County, Colorado prosecutor in 2013 for making mistakes on ca…	1338986607651639296	2013 attorney ca colorado county ellis fired jenna job making mistakes prosecutor rt trump weld	15
0	user_466	Florida's 29 electoral votes go to Donald Trump as state GOP holds out hope for a second term #SmartNews  https://t.co/ty8NlmA5fL	1338986600533995523	29 donald electoral florida gop holds hope smartnews state term trump votes	12
0	user_107	"RT @DeadlineWH: ""I really think that the big picture is, what is the attorney general's legacy? Because that's so horrific in terms of what…"	1338986597317021696	attorney big general horrific is legacy picture rt terms what	10
0	user_99	RT @AlexMohajer: The poetic justice of seeing @HillaryClinton, the 2016 popular vote winner who was denied her presidency in the electoral…	1338987121026228224	2016 denied electoral justice poetic popular presidency rt vote winner	10
0	user_310	RT @svdate: NEW -- Lost in Trump's post-election lying is a basic fact: Most sitting presidents WIN re-election. Trump lost, and lost by 7…	1338990999058649095	basic election election fact lost lost lost lying post presidents re rt sitting trump trump win	16
0	user_495	RT @JohnBasham: REPORT: @senatemajldr Mitch McConnell &amp; his leadership team urged Republicans on a conference call today to abandon @realDo…	1338990963578916869	abandon amp call conference leadership mcconnell mitch report republicans rt team today urged	13
0	user_306	RT @wtpBLUE: No verá su nombre, pero Mitch McConnell está en la boleta electoral en Georgia.  Kelly Loeffler y David Perdue son los títeres…	1338992572555878402	boleta david electoral en en está georgia kelly la loeffler los mcconnell mitch nombre perdue pero rt son su títeres verá	21
0	user_144	RT @marceelias: McConnell may have finally accepted the results of the presidential election, but he has no business remaining Senate Leade…	1338995529485848576	accepted business election finally leade mcconnell presidential remaining results rt senate	11
0	user_84	RT @JudiciaryGOP: “Why wait until after the most important presidential election in U.S. history to now reveal all?”  https://t.co/gLolRB7K…	1338995842469027841	all election history important presidential reveal rt wait why	9
0	user_126	RT @kylegriffin1: Joe Biden has tapped Gina McCarthy, who ran the EPA under Obama and now leads the Natural Resources Defense Council, to c…	1338995841303015430	biden council defense epa gina joe leads mccarthy natural obama ran resources rt tapped	14
0	user_324	The outcome of the presidential election is clear. The votes have been counted and the American people made their c… https://t.co/GGvvuJDdvP	1338998928595963906	american clear counted election made outcome people presidential votes	9
0	user_137	"RT @TheDemCoalition: ""The efforts by Trump and the GOP to overturn the presidential vote were assisted by a legion of lawyers. Some plainly…"	1338998829517922304	assisted efforts gop lawyers legion overturn plainly presidential rt the trump vote	12
0	user_273	RT @marceelias: McConnell may have finally accepted the results of the presidential election, but he has no business remaining Senate Leade…	1338998829232766977	accepted business election finally leade mcconnell presidential remaining results rt senate	11
0	user_311	RT @AkivaMCohen: This is why if a GOP Senator signs on to this, it will be Hawley, Cruz, or someone else with 2024 aspirations, looking to…	1338999406566264840	2024 aspirations cruz gop hawley rt senator signs this to	10
0	user_400	RT @NewYorkStateAG: #BREAKING: A judge just ruled that the Trump Organization must turn over additional documents related to my office's on…	1339000425400381441	additional breaking documents judge office on organization related rt ruled trump turn	12
0	user_124	RT @adamwren: New for @IndyMonthly: @JoeBiden on @PeteButtigieg as Transportation nominee:  “Mayor Pete Buttigieg is a patriot and a proble…	1339000551472828416	buttigieg mayor nominee patriot pete proble rt transportation	8
0	user_53	@JerryMoran @SenateCommerce Mitch McConnell congratulated Joe Biden on winning the presidential election, after the… https://t.co/vNKaIcKNmE	1339003530556944384	biden congratulated election joe mcconnell mitch presidential the winning	9
2	user_51	RT @Randbreloaded: Join us for a delightful inaugural dinner event celebrating this historic election victory. A lively, glamorous and styl…	1339003497111556097	celebrating delightful dinner election event glamorous historic inaugural join lively rt styl victory	13
0	user_163	RT @kylegriffin1: This is where some Republicans are at: Virginia State Sen. Amanda Chase, a Republican gubernatorial candidate, is calling…	1339003706679889920	amanda at calling candidate chase gubernatorial republican republicans rt sen state virginia	12
0	user_157	RT @Kasparov63: Now Putin and McConnell have both acknowledged that Biden is the next president. Guess which one Trump won't criticize for…	1339003703618117633	acknowledged biden criticize for guess mcconnell president putin rt trump	10
0	user_30	RT @NathanLerner: Yesterday we learned the U.S. Treasury, the Department of Commerce, and the Department of Homeland Security were all hack…	1339003697691430914	commerce department department hack homeland learned rt security treasury yesterday	10
0	user_53	@EEBormett @SenJohnThune Mitch McConnell congratulated Joe Biden on winning the presidential election, after the El… https://t.co/EXmvg8DxhP	1339004539555500040	biden congratulated el election joe mcconnell mitch presidential winning	9
0	user_53	@KLoeffler Mitch McConnell congratulated Joe Biden on winning the presidential election, after the Electoral Colleg… https://t.co/7qhpm2RXdP	1339005017639034882	biden colleg congratulated election electoral joe mcconnell mitch presidential winning	10
0	user_380	RT @Kasparov63: Now Putin and McConnell have both acknowledged that Biden is the next president. Guess which one Trump won't criticize for…	1339008137643384832	acknowledged biden criticize for guess mcconnell president putin rt trump	10
0	user_266	RT @bluestein: Georgia’s two US senators have not yet acknowledged @JoeBiden’s victory #gapol #gasen  https://t.co/isiVGXzg7k	1339008530679029762	acknowledged gapol gasen georgia rt senators victory	7
0	user_199	RT @marceelias: McConnell may have finally accepted the results of the presidential election, but he has no business remaining Senate Leade…	1339008528179224579	accepted business election finally leade mcconnell presidential remaining results rt senate	11
0	user_266	RT @dscc: Despite three recounts, two certifications, the Electoral College, and even other Senate Republicans facing reality, Senators Loe…	1339008304836726785	certifications college electoral facing loe reality recounts republicans rt senate senators	11
0	user_374	RT @McFaul: Ok we were told that today would be the day that Trump and team would finally recognize the results of the presidential electio…	1339008227212730368	day electio finally presidential recognize results rt team today told trump	11
0	user_470	"RT @gtconway3d: Hey, @realDonaldTrump, is this official enough for you?  ""Vladimir Putin sent a message to Joseph R. Biden congratulating h…"	1339008115480686592	a message biden congratulating hey official putin rt to joseph vladimir you	12
0	user_344	RT @spiritwildchild: @DavidJollyFL @soledadobrien We didn't accept trump because he wasn't qualified to serve. https://t.co/oxreY7kNoV	1339013052247793667	accept qualified rt serve trump	5
0	user_284	RT @SteveSchmidtSES: He is one of the greatest villains of the rancid Trump Presidency. He used his power to assault the public good in the…	1339013565794013185	assault good greatest power presidency public rancid rt the trump villains	11
0	user_143	RT @CNN: Maryland GOP Gov. Larry Hogan has assailed the wide swath of Republicans on Capitol Hill who have refused to accept the outcome of…	1339014336522706944	accept assailed capitol gop gov hill hogan larry maryland of outcome refused republicans rt swath wide	16
0	user_26	RT @Reuters: A day after the Electoral College confirmed his presidential victory, Joe Biden traveled to Georgia to campaign for two Democr…	1339018700003819520	biden campaign college confirmed day democr electoral georgia joe presidential rt traveled victory	13
0	user_102	RT @MollyJongFast: Not the biggest thing but man is trump a weird little man	1339018890878332929	biggest man man rt thing trump weird	7
0	user_277	"RT @CarolLeonnig: ""We don’t want you to be our neighbor."" Mar a Lago well-to-do warn Trump he can't legally live at his Palm Beach club aft…"	1339021032519327744	aft beach club do don lago legally live mar neighbor palm rt to trump warn we well	17
0	user_102	RT @ThePlumLineGS: Mitch McConnell is begging GOP Senators not to go along with Trump dead-enders and object to Biden's win in Congress. Bu…	1339021026341117952	begging biden bu congress dead enders gop mcconnell mitch object rt senators trump win	14
0	user_291	RT @davidmweissman: As a former Trump-supporting Republican turned Democrat and @ProjectLincoln member, I would like to welcome fellow #Lin…	1339022567294836736	democrat fellow lin member republican rt supporting trump turned	9
0	user_54	RT @mdnij34: How stupid do you have to be   to only cater to your base and ignore two thirds of  the remaining Americans and expect to win…	1339025601324326914	americans base cater expect ignore remaining rt stupid thirds win	10
0	user_135	RT @AlexMohajer: The poetic justice of seeing @HillaryClinton, the 2016 popular vote winner who was denied her presidency in the electoral…	1339026028736417793	2016 denied electoral justice poetic popular presidency rt vote winner	10
0	user_228	RT @RiegerReport: A letter delivered to the town of Palm Beach and also addressed to the Secret Service from a lawyer representing Mar-a-La…	1339026024428957755	addressed beach delivered la lawyer letter mar palm representing rt secret service town	13
0	user_6	RT @waltshaub: Donald Trump will keep denying the election results for as long as he thinks there's money to be made off the suckers who be…	1339026022742822912	be denying donald election long made money results rt suckers thinks trump	12
0	user_119	RT @HiramEpoche: @RoArquette @ResisterForever @donwinslow I have recommending to the family Riyadh.  But Melania won't go.  She will have t…	1339026540265291779	family go melania recommending riyadh rt	6
0	user_383	RT @MSNBC: “Send me these two men and we will control the Senate, and we will change the lives of people in Georgia,” President-elect Biden…	1339026668929884160	biden change control elect georgia lives men people president rt senate send	12
0	user_330	"RT @MSNBC: ""Today is a happy day. It cements the reality that Trump has been fired by the American people,"" Steve Schmidt says about the El…"	1339030453722890240	american cements day el fired happy people reality rt schmidt steve today trump	13
0	user_353	RT @Sifill_LDF: Can you imagine having voted to confirm Jeff Sessions and Bill Barr as AGs, and having acquiesced to the hot tub salesman a…	1339030448970887172	acquiesced ags barr bill confirm hot imagine jeff rt salesman sessions tub voted	13
0	user_152	RT @MollyJongFast: Trump will inevitably ask the cabinet secretaries to go around the room and praise him north Korean style.	1339035140941623296	cabinet inevitably korean north praise room rt secretaries style trump	10
0	user_174	RT @mmpadellan: Don't worry, you guys...America is facing economic disaster and 3,000 COVID deaths per day, but trump is going to make sure…	1339035132917936129	000 america covid day deaths disaster economic facing guys make rt sure trump worry	14
0	user_155	RT @MingGao26: Ming demand Biden admin release Butina texts with all US politicians.	1339035258168225799	admin biden butina demand ming politicians release rt texts	9
0	user_460	RT @SunSentinel: SPECIAL REPORT: An astonishing pattern emerged in Florida’s #COVID19 death tally — one that suggests the state manipulated…	1339039807620562944	astonishing covid19 death emerged florida manipulated pattern report rt special state suggests tally	13
0	user_110	RT @SunSentinel: SPECIAL REPORT: An astonishing pattern emerged in Florida’s #COVID19 death tally — one that suggests the state manipulated…	1339039777367203843	astonishing covid19 death emerged florida manipulated pattern report rt special state suggests tally	13
0	user_190	RT @SDisliker: I realize that the Presidential election is finalized, but I can't help wonder what the reasons were that caused 83.7 millio…	1339039720097996800	83 caused election finalized millio presidential realize reasons rt	9
0	user_480	RT @TheDemCoalition: Georgia’s state minimum wage is only $5.15 per hour, and the federal numbers aren’t much better.   Biden has pledged t…	1339040086801965056	15 aren better biden federal georgia hour minimum numbers pledged rt state wage	13
0	user_190	RT @LepapillonBlu: Sooo, Georgia republican voters are saying that they aren’t voting on Jan. 5th because the presidential election was sto…	1339041272758071296	5th aren election georgia jan presidential republican rt sooo sto voters voting	12
0	user_41	RT @SunSentinel: SPECIAL REPORT: An astonishing pattern emerged in Florida’s #COVID19 death tally — one that suggests the state manipulated…	1339044590976905217	astonishing covid19 death emerged florida manipulated pattern report rt special state suggests tally	13
0	user_173	RT @AmericaFightHim: I don't think it was a coincidence that Trump removed Cyber specialist Chris Krebs just before the Russian cyber attac…	1339045787200843776	attac chris coincidence cyber cyber krebs removed rt russian specialist trump	11
0	user_158	RT @SunSentinel: SPECIAL REPORT: An astonishing pattern emerged in Florida’s #COVID19 death tally — one that suggests the state manipulated…	1339046155657900034	astonishing covid19 death emerged florida manipulated pattern report rt special state suggests tally	13
0	user_320	RT @trom771: An attempted coup in Turkey in the 60's was so poorly run that they sent tanks to the wrong neighborhoods at the wrong times.…	1339049067830255616	60 attempted coup neighborhoods poorly rt run tanks times turkey wrong wrong	12
0	user_81	RT @marceelias: 📺WATCH! As I told @JoyAnnReid, Donald Trump has no legal avenue. He doesn't even have a cul-de-sac. All we're doing right n…	1339049176466923521	avenue cul de donald legal rt sac told trump 📺watch	10
0	user_122	RT @bradheath: (Having something on the docket means you filled out the paperwork sufficiently correctly. It doesn't mean the court will do…	1339049330322395139	correctly court do docket filled having means paperwork rt sufficiently	10
0	user_292	RT @SunSentinel: SPECIAL REPORT: An astonishing pattern emerged in Florida’s #COVID19 death tally — one that suggests the state manipulated…	1339049421997150208	astonishing covid19 death emerged florida manipulated pattern report rt special state suggests tally	13
0	user_123	RT @kylegriffin1: Joe Biden is consulting Dr. Fauci on the COVID-19 vaccine and plans to take the vaccine in public when Dr. Fauci recommen…	1339049709965516802	19 biden consulting covid dr dr fauci fauci joe plans public recommen rt vaccine vaccine	15
0	user_124	RT @MichaelSkolnik: On the first day of in-person early voting in Georgia:  Presidential Election:  128,590 people voted   Senate Runoffs:…	1339049938626416643	128 590 day early election georgia in people person presidential rt runoffs senate voted voting	15
0	user_25	"RT @TheDemCoalition: ""The efforts by Trump and the GOP to overturn the presidential vote were assisted by a legion of lawyers. Some plainly…"	1339053670709620738	assisted efforts gop lawyers legion overturn plainly presidential rt the trump vote	12
0	user_123	RT @SunSentinel: SPECIAL REPORT: An astonishing pattern emerged in Florida’s #COVID19 death tally — one that suggests the state manipulated…	1339053111822876673	astonishing covid19 death emerged florida manipulated pattern report rt special state suggests tally	13
0	user_369	@LindaMo26799020 You're welcome. We turned blue 💙 for the Presidential election, we're going to finish the job for… https://t.co/nTpSnRwDpZ	1339053092189466626	blue election finish for job presidential turned welcome	8
0	user_317	RT @WajahatAli: Never forget the 126 Republicans who tried to help Trump in his failed coup.	1339053876247347200	126 coup failed forget republicans rt trump	7
0	user_260	RT @SunSentinel: SPECIAL REPORT: An astonishing pattern emerged in Florida’s #COVID19 death tally — one that suggests the state manipulated…	1339054255773278208	astonishing covid19 death emerged florida manipulated pattern report rt special state suggests tally	13
0	user_323	RT @LepapillonBlu: Sooo, Georgia republican voters are saying that they aren’t voting on Jan. 5th because the presidential election was sto…	1339058209772990464	5th aren election georgia jan presidential republican rt sooo sto voters voting	12
0	user_333	RT @tangjingyuan99: 麥康奈爾承認拜登為“當選總統”，今天又敦促其他參議院共和黨人不要加入任何可能反對國會選舉結果的眾議院共和黨人。也就是説，他切斷了川普通過“權變選舉”奪回美國的最後一條路……這不一定是壞事，讓川普看清楚，他現在只能背水一戰，只有華山一條路了…	1339062818960596993	rt 也就是説 今天又敦促其他參議院共和黨人不要加入任何可能反對國會選舉結果的眾議院共和黨人 他切斷了川普通過 他現在只能背水 只有華山 奪回美國的最後 定是壞事 條路 條路了 權變選舉 當選總統 讓川普看清楚 這不 麥康奈爾承認拜登為	15
0	user_180	RT @SunSentinel: SPECIAL REPORT: An astonishing pattern emerged in Florida’s #COVID19 death tally — one that suggests the state manipulated…	1339063329063485441	astonishing covid19 death emerged florida manipulated pattern report rt special state suggests tally	13
0	user_300	"RT @gtconway3d: Hey, @realDonaldTrump, is this official enough for you?  ""Vladimir Putin sent a message to Joseph R. Biden congratulating h…"	1339066147103096832	a message biden congratulating hey official putin rt to joseph vladimir you	12
0	user_211	RT @marcushjohnson: Democrats win the working class every Presidential election. https://t.co/4UDCVnGViI	1339065994027921409	class democrats election presidential rt win working	7
0	user_403	RT @donwinslow: Nothing mysterious about it.  A mysterious gap in COVID-19 deaths appeared in Florida before the presidential election http…	1339065695292825601	19 appeared covid deaths election florida gap it mysterious mysterious presidential rt	12
0	user_300	RT @SimonWDC: Trump put doltish partisans at virtually ever critical point in our system to prevent this kind of historic breach - ODNI, Na…	1339066771228127238	breach critical doltish historic kind na odni partisans point prevent put rt system trump virtually	15
0	user_100	"RT @CarolLeonnig: ""We don’t want you to be our neighbor."" Mar a Lago well-to-do warn Trump he can't legally live at his Palm Beach club aft…"	1339069930071855104	aft beach club do don lago legally live mar neighbor palm rt to trump warn we well	17
0	user_402	RT @ReallyAmerican1: We’re less than 22,000 away from blanketing trump counties in Georgia with these billboards, which the GOP knows are w…	1339069926246674434	000 22 billboards blanketing counties georgia gop re rt trump we	11
0	user_123	RT @donwinslow: Nothing mysterious about it.  A mysterious gap in COVID-19 deaths appeared in Florida before the presidential election http…	1339070197064298498	19 appeared covid deaths election florida gap it mysterious mysterious presidential rt	12
0	user_44	RT @acnewsitics: Pete Buttigieg, by himself, is smarter than Trump's whole Cabinet put together.	1339070447657254913	buttigieg cabinet himself pete put rt smarter together trump	9
0	user_248	RT @mkraju: Just asked House Minority Leader Kevin McCarthy if he’s willing to acknowledge that Biden won the election and is president-ele…	1339074353233682433	acknowledge asked biden ele election he house kevin leader mccarthy minority president rt won	14
0	user_231	RT @OutFrontCNN: Pres.-elect Joe Biden spoke in Georgia for the first time since the crucial Senate runoff races started. He urged voters t…	1339074348251013121	biden crucial elect georgia joe pres races rt runoff senate spoke started time urged voters	15
0	user_403	RT @BrianEntin: Spent the day in Tuskegee, Alabama.  For 40 years, the US government lied to Black men as part of the Tuskegee Syphilis exp…	1339074654003191809	40 alabama black day exp government lied men part rt spent syphilis tuskegee tuskegee years	15
0	user_328	RT @McFaul: Ok we were told that today would be the day that Trump and team would finally recognize the results of the presidential electio…	1339074734416416768	day electio finally presidential recognize results rt team today told trump	11
0	user_87	RT @Mocraig13: All I want for Christmas:  Is a blue majority Senate &amp; Donald Trump locked up in a Super Max Prison.	1339074911076294656	amp blue christmas donald locked majority max prison rt senate super trump	12
0	user_388	"RT @atrupar: Biden on Loeffler &amp; Perdue: ""They fully embraced what Texas was telling SCOTUS. They fully embraced nullifying nearly 5 mil. G…"	1339075035584028672	amp biden embraced embraced fully fully loeffler mil nullifying perdue rt scotus telling texas they	15
0	user_30	RT @McFaul: Ok we were told that today would be the day that Trump and team would finally recognize the results of the presidential electio…	1339075708312641537	day electio finally presidential recognize results rt team today told trump	11
0	user_250	RT @CaslerNoel: We spend so much time thinking about how many Americans Trump has killed by his criminal handling of Covid that we forget a…	1339075926492110848	americans covid criminal forget handling killed rt spend thinking time trump	11
0	user_388	RT @svdate: NEW -- Lost in Trump's post-election lying is a basic fact: Most sitting presidents WIN re-election. Trump lost, and lost by 7…	1339076208621842435	basic election election fact lost lost lost lying post presidents re rt sitting trump trump win	16
0	user_160	RT @mmpadellan: 92% of republicans are morons if they think trump won. And a big chunk of them are in Georgia. They're so pissed, they migh…	1339079718537101313	92 big chunk georgia migh morons pissed republicans rt trump won	11
0	user_359	RT @McFaul: Even after latest news of Russian cyber attacks on us and Navalny poisoning, it looks likely that Trump will complete his term…	1339084009561788417	attacks complete cyber latest navalny news poisoning rt russian term trump	11
0	user_10	RT @ddanpereira: I would like to see Trump with handcuffs on in this video!!!😃😃 #LockTrumpUp #LOSER	1339084007997202444	handcuffs locktrumpup loser rt trump video 😃😃	7
0	user_135	RT @GrassrootsSpeak: And Trump may have lost but Senators still won... 👉Mitch in KY 👉Lindsey in SC 👉Cornyn in TX 👉Ernst in IA 👉Collins in M…	1339085035144679424	ia ky lost rt sc senators trump tx won 👉collins 👉cornyn 👉ernst 👉lindsey 👉mitch	14
0	user_119	RT @SunSentinel: SPECIAL REPORT: An astonishing pattern emerged in Florida’s #COVID19 death tally — one that suggests the state manipulated…	1339088468920528896	astonishing covid19 death emerged florida manipulated pattern report rt special state suggests tally	13
0	user_196	RT @SunSentinel: SPECIAL REPORT: An astonishing pattern emerged in Florida’s #COVID19 death tally — one that suggests the state manipulated…	1339088225420206080	astonishing covid19 death emerged florida manipulated pattern report rt special state suggests tally	13
0	user_196	RT @Ionsancho1: A mysterious gap in COVID-19 deaths appeared in Florida before the presidential election https://t.co/PVMxnArXIg	1339087992300826625	19 appeared covid deaths election florida gap mysterious presidential rt	10
0	user_51	Join us for a delightful inaugural dinner event celebrating this historic election victory A lively, glamorous and… https://t.co/3BDSYjcX7S	1339087669117276160	and celebrating delightful dinner election event glamorous historic inaugural join lively victory	12
0	user_282	RT @McFaul: Ok we were told that today would be the day that Trump and team would finally recognize the results of the presidential electio…	1339087452309508096	day electio finally presidential recognize results rt team today told trump	11
0	user_184	"RT @TheDemCoalition: ""The efforts by Trump and the GOP to overturn the presidential vote were assisted by a legion of lawyers. Some plainly…"	1339087368947580929	assisted efforts gop lawyers legion overturn plainly presidential rt the trump vote	12
